mainLabel,subLabel,icon,description,minCap,maxCap,minBase,maxBase,Activate,mainCategory,subCategory,grade,keyType,mainKey,subKey,chooseKey,name
Pearl Item,Female Apparel (Set),,[Drakania] New Year Hanbok Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612234,0,0,[Drakania] New Year Hanbok Outfit Set
Pearl Item,Female Apparel (Set),,[Maegu] New Year Hanbok Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612242,0,0,[Maegu] New Year Hanbok Outfit Set
Pearl Item,Female Apparel (Set),,[Sorceress] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612262,0,0,[Sorceress] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Ranger] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612267,0,0,[Ranger] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Tamer] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612272,0,0,[Tamer] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Maehwa] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612277,0,0,[Maehwa] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Valkyrie] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612282,0,0,[Valkyrie] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Witch] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612287,0,0,[Witch] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Kunoichi] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612292,0,0,[Kunoichi] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Dark Knight] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612297,0,0,[Dark Knight] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Mystic] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612302,0,0,[Mystic] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Lahn] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612307,0,0,[Lahn] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Guardian] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612317,0,0,[Guardian] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Nova] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612322,0,0,[Nova] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Corsair] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612327,0,0,[Corsair] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Drakania] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612332,0,0,[Drakania] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Woosa] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612337,0,0,[Woosa] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Maegu] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612342,0,0,[Maegu] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Scholar] Rose Noire Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612347,0,0,[Scholar] Rose Noire Outfit Set
Pearl Item,Female Apparel (Set),,[Corsair] Nightveil Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612353,0,0,[Corsair] Nightveil Outfit Set
Pearl Item,Female Apparel (Set),,[Scholar] Nightveil Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612358,0,0,[Scholar] Nightveil Outfit Set
Pearl Item,Female Apparel (Set),,[Scholar] Salanar Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612363,0,0,[Scholar] Salanar Outfit Set
Pearl Item,Female Apparel (Set),,[Scholar] Rosa De Sharon Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612384,0,0,[Scholar] Rosa De Sharon Outfit Set
Pearl Item,Female Apparel (Set),,[Scholar] Spring Blossom Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612388,0,0,[Scholar] Spring Blossom Outfit Set
Pearl Item,Female Apparel (Set),,[Scholar] Glorious Shudad Premium Set,"$565,000,000","$2,170,000,000","$610,000,000","$2,020,000,000",FALSE,55,2,4,0,612562,0,0,[Scholar] Glorious Shudad Premium Set
Pearl Item,Female Apparel (Set),,[Sorceress] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612632,0,0,[Sorceress] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Ranger] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612637,0,0,[Ranger] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Tamer] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612642,0,0,[Tamer] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Maehwa] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612647,0,0,[Maehwa] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Valkyrie] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612652,0,0,[Valkyrie] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Witch] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612657,0,0,[Witch] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Kunoichi] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612662,0,0,[Kunoichi] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Dark Knight] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612667,0,0,[Dark Knight] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Mystic] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612672,0,0,[Mystic] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Lahn] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612677,0,0,[Lahn] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Guardian] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612682,0,0,[Guardian] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Nova] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612687,0,0,[Nova] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Corsair] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612692,0,0,[Corsair] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Drakania] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612697,0,0,[Drakania] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Woosa] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612702,0,0,[Woosa] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Maegu] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612707,0,0,[Maegu] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Scholar] Roselyn Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612712,0,0,[Scholar] Roselyn Outfit Set
Pearl Item,Female Apparel (Set),,[Shai] Marshmallow Myop Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612717,0,0,[Shai] Marshmallow Myop Outfit Set
Pearl Item,Female Apparel (Set),,[Sorceress] Selaine Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612722,0,0,[Sorceress] Selaine Outfit Set
Pearl Item,Female Apparel (Set),,[Tamer] Selaine Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612727,0,0,[Tamer] Selaine Outfit Set
Pearl Item,Female Apparel (Set),,[Maehwa] Selaine Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612732,0,0,[Maehwa] Selaine Outfit Set
Pearl Item,Female Apparel (Set),,[Valkyrie] Selaine Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612737,0,0,[Valkyrie] Selaine Outfit Set
Pearl Item,Female Apparel (Set),,[Witch] Selaine Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612742,0,0,[Witch] Selaine Outfit Set
Pearl Item,Female Apparel (Set),,[Kunoichi] Selaine Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612747,0,0,[Kunoichi] Selaine Outfit Set
Pearl Item,Female Apparel (Set),,[Dark Knight] Selaine Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612752,0,0,[Dark Knight] Selaine Outfit Set
Pearl Item,Female Apparel (Set),,[Guardian] Selaine Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612757,0,0,[Guardian] Selaine Outfit Set
Pearl Item,Female Apparel (Set),,[Nova] Selaine Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612762,0,0,[Nova] Selaine Outfit Set
Pearl Item,Female Apparel (Set),,[Drakania] Selaine Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612767,0,0,[Drakania] Selaine Outfit Set
Pearl Item,Female Apparel (Set),,[Woosa] Selaine Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612772,0,0,[Woosa] Selaine Outfit Set
Pearl Item,Female Apparel (Set),,[Maegu] Selaine Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612777,0,0,[Maegu] Selaine Outfit Set
Pearl Item,Female Apparel (Set),,[Scholar] Selaine Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612782,0,0,[Scholar] Selaine Outfit Set
Pearl Item,Female Apparel (Set),,[Sorceress] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612791,0,0,[Sorceress] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Ranger] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612796,0,0,[Ranger] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Tamer] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612801,0,0,[Tamer] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Maehwa] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612806,0,0,[Maehwa] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Valkyrie] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612811,0,0,[Valkyrie] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Witch] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612816,0,0,[Witch] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Kunoichi] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612821,0,0,[Kunoichi] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Dark Knight] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612826,0,0,[Dark Knight] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Mystic] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612831,0,0,[Mystic] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Lahn] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612836,0,0,[Lahn] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Guardian] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612841,0,0,[Guardian] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Nova] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612846,0,0,[Nova] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Corsair] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612851,0,0,[Corsair] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Drakania] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612856,0,0,[Drakania] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Woosa] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612861,0,0,[Woosa] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Maegu] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612866,0,0,[Maegu] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Scholar] Celestia Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612871,0,0,[Scholar] Celestia Outfit Set
Pearl Item,Female Apparel (Set),,[Sorceress] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612928,0,0,[Sorceress] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Ranger] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612933,0,0,[Ranger] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Tamer] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612938,0,0,[Tamer] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Maehwa] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612943,0,0,[Maehwa] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Valkyrie] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612948,0,0,[Valkyrie] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Witch] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612953,0,0,[Witch] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Kunoichi] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612958,0,0,[Kunoichi] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Dark Knight] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612963,0,0,[Dark Knight] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Mystic] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612968,0,0,[Mystic] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Lahn] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612973,0,0,[Lahn] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Guardian] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612978,0,0,[Guardian] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Nova] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612983,0,0,[Nova] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Corsair] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612988,0,0,[Corsair] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Drakania] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612993,0,0,[Drakania] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Woosa] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,612998,0,0,[Woosa] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Maegu] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,613003,0,0,[Maegu] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Scholar] Memento Mori Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,613008,0,0,[Scholar] Memento Mori Outfit Set
Pearl Item,Female Apparel (Set),,[Female Classes] Choose Your Own Badakka Box,"$625,000,000","$2,400,000,000","$675,000,000","$2,240,000,000",FALSE,55,2,4,0,613687,0,0,[Female Classes] Choose Your Own Badakka Box
Pearl Item,Female Apparel (Set),,[Shai] Choose Your Own Badakka Box,"$625,000,000","$2,400,000,000","$675,000,000","$2,240,000,000",FALSE,55,2,4,0,613688,0,0,[Shai] Choose Your Own Badakka Box
Pearl Item,Female Apparel (Set),,[Valkyrie] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,613949,0,0,[Valkyrie] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Sorceress] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,613954,0,0,[Sorceress] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Ranger] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,613959,0,0,[Ranger] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Tamer] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,613964,0,0,[Tamer] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Maehwa] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,613969,0,0,[Maehwa] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Witch] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,613974,0,0,[Witch] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Kunoichi] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,613979,0,0,[Kunoichi] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Dark Knight] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,613984,0,0,[Dark Knight] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Mystic] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,613989,0,0,[Mystic] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Lahn] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,613994,0,0,[Lahn] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Guardian] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,613999,0,0,[Guardian] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Nova] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,614004,0,0,[Nova] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Corsair] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,614009,0,0,[Corsair] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Drakania] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,614014,0,0,[Drakania] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Woosa] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,614019,0,0,[Woosa] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Maegu] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,614024,0,0,[Maegu] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Scholar] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,614029,0,0,[Scholar] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Shai] Poetica Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,614034,0,0,[Shai] Poetica Outfit Set
Pearl Item,Female Apparel (Set),,[Scholar] Bloody Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,615030,0,0,[Scholar] Bloody Outfit Set
Pearl Item,Female Apparel (Set),,[Scholar] Ram Horn Witch Outfit Set,"$309,000,000","$1,180,000,000","$334,000,000","$1,100,000,000",FALSE,55,2,4,0,615033,0,0,[Scholar] Ram Horn Witch Outfit Set
Pearl Item,Male Apparel (Individual),,[Warrior] Bern Helmet,"$61,500,000","$236,000,000","$66,000,000","$220,000,000",FALSE,55,3,4,0,19002,0,0,[Warrior] Bern Helmet
Pearl Item,Male Apparel (Individual),,[Warrior] Bern Armor,"$148,000,000","$565,000,000","$160,000,000","$530,000,000",FALSE,55,3,4,0,19003,0,0,[Warrior] Bern Armor
Pearl Item,Male Apparel (Individual),,[Warrior] Bern Gloves,"$49,200,000","$189,000,000","$53,000,000","$176,000,000",FALSE,55,3,4,0,19004,0,0,[Warrior] Bern Gloves
Pearl Item,Male Apparel (Individual),,[Warrior] Bern Shoes,"$49,200,000","$189,000,000","$53,000,000","$176,000,000",FALSE,55,3,4,0,19005,0,0,[Warrior] Bern Shoes
Pearl Item,Male Apparel (Individual),,[Warrior] Clead Helmet,"$61,500,000","$236,000,000","$66,000,000","$220,000,000",FALSE,55,3,4,0,19006,0,0,[Warrior] Clead Helmet
Pearl Item,Male Apparel (Individual),,[Warrior] Clead Armor,"$148,000,000","$565,000,000","$160,000,000","$530,000,000",FALSE,55,3,4,0,19007,0,0,[Warrior] Clead Armor
Pearl Item,Male Apparel (Individual),,[Warrior] Clead Gloves,"$49,200,000","$189,000,000","$53,000,000","$176,000,000",FALSE,55,3,4,0,19008,0,0,[Warrior] Clead Gloves
Pearl Item,Male Apparel (Individual),,[Warrior] Clead Shoes,"$49,200,000","$189,000,000","$53,000,000","$176,000,000",FALSE,55,3,4,0,19009,0,0,[Warrior] Clead Shoes
Pearl Item,Male Apparel (Individual),,[Warrior] Cavaro Helmet,"$61,500,000","$236,000,000","$66,000,000","$220,000,000",FALSE,55,3,4,0,19015,0,0,[Warrior] Cavaro Helmet
Pearl Item,Male Apparel (Individual),,[Warrior] Cavaro Armor,"$148,000,000","$565,000,000","$160,000,000","$530,000,000",FALSE,55,3,4,0,19016,0,0,[Warrior] Cavaro Armor
Pearl Item,Male Apparel (Individual),,[Warrior] Cavaro Gloves,"$49,200,000","$189,000,000","$53,000,000","$176,000,000",FALSE,55,3,4,0,19017,0,0,[Warrior] Cavaro Gloves
Pearl Item,Male Apparel (Individual),,[Warrior] Cavaro Shoes,"$49,200,000","$189,000,000","$53,000,000","$176,000,000",FALSE,55,3,4,0,19018,0,0,[Warrior] Cavaro Shoes
Pearl Item,Male Apparel (Individual),,[Warrior] Karcenov Helmet,"$61,500,000","$236,000,000","$66,000,000","$220,000,000",FALSE,55,3,4,0,19021,0,0,[Warrior] Karcenov Helmet
Pearl Item,Male Apparel (Individual),,[Warrior] Karcenov Armor,"$148,000,000","$565,000,000","$160,000,000","$530,000,000",FALSE,55,3,4,0,19022,0,0,[Warrior] Karcenov Armor
Pearl Item,Male Apparel (Individual),,[Warrior] Karcenov Gloves,"$49,200,000","$189,000,000","$53,000,000","$176,000,000",FALSE,55,3,4,0,19023,0,0,[Warrior] Karcenov Gloves
Pearl Item,Male Apparel (Individual),,[Warrior] Karcenov Shoes,"$49,200,000","$189,000,000","$53,000,000","$176,000,000",FALSE,55,3,4,0,19024,0,0,[Warrior] Karcenov Shoes
Pearl Item,Male Apparel (Individual),,[Warrior] Evergart Helmet,"$61,500,000","$236,000,000","$66,000,000","$220,000,000",FALSE,55,3,4,0,19025,0,0,[Warrior] Evergart Helmet
Pearl Item,Male Apparel (Individual),,[Warrior] Evergart Armor,"$148,000,000","$565,000,000","$160,000,000","$530,000,000",FALSE,55,3,4,0,19026,0,0,[Warrior] Evergart Armor
Pearl Item,Male Apparel (Individual),,[Warrior] Evergart Gloves,"$49,200,000","$189,000,000","$53,000,000","$176,000,000",FALSE,55,3,4,0,19027,0,0,[Warrior] Evergart Gloves
